carrier_code,service_date,area_type,flight_no,flight_detail,route_detail,route_code,doc_number,special_type,route_ref,booking_class,trans_code,tour_code,agent_code,payment_method,issue_date,revenue_category,currency,fare_flag,base_fare_local,surcharge,surcharge_local,tax,tax_local,commission,commission_local,total_fare,total_fare_local,remark,origin_station,total_local_curr,mileage,booking_ref,fare_basis_code,base_fare_usd,surcharge_usd,tax_usd,commission_usd,total_fare_usd
XA,2025-12-03,DOM,FN-118,XAFN-508,JYNFUG,JYN-FUG,5511274747219,,JYN-FUG,Class 8,TYPE-A,,Agent B1,Payment B,2025-11-26,Category D,CCY-3,Y,173.13,72.78,66.83,7.42,6.81,1.6,1.47,267.14,245.3,,JYN,245.3,3811,N48NYS,Basis-002,4.95,1.91,0.19,0.04,7.01
XA,2025-12-05,DOM,FN-105,XAFN-118,TDXNAB,TDX-NAB,6296136715778,,TDX-NAB,Class 1,TYPE-A,,Agent A1,Payment A,2025-12-17,Category A,CCY-2,N,107.52,20.16,20.65,7.05,7.22,3.67,3.76,128.5,131.63,,TDX,131.63,3748,HLL9RZ,Basis-002/BG,3.07,0.59,0.21,0.11,3.76
XA,2025-12-07,DOM,FN-132,XAFN-508,QFXJYN,QFX-JYN,0960567303064,Category D,QFX-JYN,Class 1,TYPE-B,,Agent A1,Payment A,2025-11-05,Category C,CCY-2,N,99.01,55.74,47.84,19.93,17.1,5.48,4.7,185.56,159.25,,QFX,159.25,869,KZ5SYJ,Basis-001,2.83,1.37,0.49,0.13,4.55
XA,2025-12-16,DOM,FN-394,XAFN-395,DRWJKS,DRW-JKS,2659608931992,Category D,DRW-JKS,Class 5,TYPE-C,,Agent A1,Payment A,2025-12-28,Category D,CCY-2,Y,104.34,14.88,17.51,10.5,12.36,0.88,1.04,113.17,133.17,,DRW,133.17,4291,5E8OSA,Basis-002/BG,2.98,0.5,0.35,0.03,3.8
XA,2025-12-14,DOM,FN-395,XAFN-117,NABJYN,NAB-JYN,9635339055044,,NAB-JYN,Class 2,TYPE-D,,Agent C2,Payment B,2025-11-27,Category D,CCY-1,N,105.82,33.14,39.49,9.24,11.01,0.97,1.16,130.21,155.16,,NAB,155.16,3085,3P9M7Q,Basis-002,3.02,1.13,0.31,0.03,4.43
XA,2025-12-23,DOM,FN-133,XAFN-118,UMKTDX,UMK-TDX,9111109617981,,UMK-TDX,Class 3,TYPE-A,,Agent C2,Payment B,2025-12-25,Category D,CCY-4,Y,28.74,46.76,53.21,16.68,18.98,0.48,0.55,88.2,100.38,,UMK,100.38,2025,1TE48M,Basis-002/BG,0.82,1.52,0.54,0.02,2.87
XA,2025-12-17,INT,FN-118,XAFN-118,UBRKUV,UBR-KUV,4463060002589,Category D,UBR-KUV,Class 7,TYPE-C,,Agent A2,Payment C,2025-11-28,Category B,CCY-1,N,100.98,21.73,24.18,10.27,11.43,4.26,4.74,118.48,131.85,,UBR,131.85,1778,WOB7P7,Basis-002/BG,2.89,0.69,0.33,0.14,3.77
XA,2025-12-26,DOM,FN-117,XAFN-395,DRWJKS,DRW-JKS,1964825311060,Category C,DRW-JKS,Class 9,TYPE-A,,Agent C1,Payment C,2025-12-05,Category A,CCY-2,N,176.76,47.49,39.88,23.87,20.05,4.61,3.87,277.22,232.82,,DRW,232.82,407,0EQWMI,Basis-001/BG,5.05,1.14,0.57,0.11,6.65
XA,2025-12-09,INT,FN-105,XAFN-117,YMLKHV,YML-KHV,0911791124421,,YML-KHV,Class 4,TYPE-D,,Agent B1,Payment A,2025-11-26,Category A,CCY-4,N,135.84,16.95,18.03,2.91,3.1,4.92,5.23,142.65,151.74,,YML,151.74,379,ORWHP6,Basis-002/BG,3.88,0.52,0.09,0.15,4.34
XA,2025-12-28,DOM,FN-101,XAFN-105,KSNQFX,KSN-QFX,5579980284139,,KSN-QFX,Class 1,TYPE-A,,Agent C1,Payment C,2025-12-19,Category B,CCY-2,Y,91.53,28.03,29.5,18.02,18.97,2.87,3.02,130.15,136.98,,KSN,136.98,3189,EHLH07,Basis-002,2.62,0.84,0.54,0.09,3.91
XA,2025-12-15,INT,FN-394,XAFN-133,JYNVQR,JYN-VQR,8634234619942,Category C,JYN-VQR,Class 2,TYPE-D,,Agent B2,Payment B,2025-11-28,Category C,CCY-3,N,108.59,31.45,33.36,9.35,9.92,3.62,3.84,139.55,148.03,,JYN,148.03,1081,VPUNWC,Basis-001/BG,3.1,0.95,0.28,0.11,4.23
XA,2025-12-31,DOM,FN-395,XAFN-132,UMKQFX,UMK-QFX,6012562531355,Category C,UMK-QFX,Class 7,TYPE-C,,Agent A1,Payment A,2025-11-21,Category A,CCY-3,N,245.07,59.0,67.9,6.39,7.35,6.43,7.4,271.89,312.92,,UMK,312.92,1951,Q26UNV,Basis-003,7.0,1.94,0.21,0.21,8.94
XA,2025-12-22,DOM,FN-133,XAFN-132,FUGUMK,FUG-UMK,5330770461172,Category D,FUG-UMK,Class 5,TYPE-D,,Agent A2,Payment C,2025-11-02,Category C,CCY-1,Y,110.84,43.14,45.66,12.67,13.41,3.0,3.18,157.51,166.73,,FUG,166.73,4916,96K4O6,Basis-003,3.17,1.3,0.38,0.09,4.76
XA,2025-12-14,DOM,FN-118,XAFN-118,JKSNAB,JKS-NAB,5561857906477,,JKS-NAB,Class 1,TYPE-C,,Agent C1,Payment A,2025-11-02,Category B,CCY-1,Y,297.74,34.24,38.76,7.24,8.2,6.18,7.0,298.34,337.7,,JKS,337.7,285,E950ID,Basis-002,8.51,1.11,0.23,0.2,9.65
XA,2025-12-03,DOM,FN-118,XAFN-132,PVSKEE,PVS-KEE,9642297125296,,PVS-KEE,Class 5,TYPE-A,,Agent C1,Payment C,2025-11-16,Category D,CCY-1,N,197.25,39.56,46.63,11.96,14.1,0.92,1.09,217.91,256.89,,PVS,256.89,2498,L0IJKC,Basis-003,5.64,1.33,0.4,0.03,7.34
XA,2025-12-07,DOM,FN-101,XAFN-119,NABUBR,NAB-UBR,7637153988547,Category C,NAB-UBR,Class 4,TYPE-A,,Agent A2,Payment A,2025-12-29,Category C,CCY-1,N,190.58,46.1,46.0,15.88,15.85,0.72,0.72,252.25,251.71,,NAB,251.71,3906,5S2GKF,Basis-002,5.45,1.31,0.45,0.02,7.19
XA,2025-12-06,DOM,FN-118,XAFN-101,KSNJYN,KSN-JYN,7875418156326,,KSN-JYN,Class 2,TYPE-C,,Agent A1,Payment B,2025-11-18,Category C,CCY-1,Y,260.57,34.32,39.73,7.91,9.16,2.7,3.13,264.62,306.33,,KSN,306.33,602,X0PKOV,Basis-003,7.44,1.14,0.26,0.09,8.75
XA,2025-12-08,INT,FN-105,XAFN-101,UMKTPX,UMK-TPX,0943181439666,,UMK-TPX,Class 2,TYPE-B,,Agent C2,Payment C,2025-11-18,Category D,CCY-1,Y,161.74,40.64,48.1,5.0,5.92,4.42,5.23,177.87,210.53,,UMK,210.53,1601,2MKV0D,Basis-003,4.62,1.37,0.17,0.15,6.02
XA,2025-12-06,INT,FN-132,XAFN-394,PVSMBT,PVS-MBT,2076502412095,,PVS-MBT,Class 4,TYPE-A,,Agent B2,Payment A,2025-12-01,Category A,CCY-2,Y,179.49,29.11,24.1,12.25,10.14,3.42,2.83,254.78,210.9,,PVS,210.9,342,U94SGF,Basis-001,5.13,0.69,0.29,0.08,6.03
XA,2025-12-18,DOM,FN-118,XAFN-394,QFXKLC,QFX-KLC,4570545897148,,QFX-KLC,Class 6,TYPE-B,,Agent B2,Payment A,2025-12-13,Category B,CCY-4,N,252.28,34.96,32.87,10.88,10.23,6.58,6.19,307.55,289.19,,QFX,289.19,4278,BUZPHD,Basis-002/BG,7.21,0.94,0.29,0.18,8.26
XA,2025-12-06,DOM,FN-118,XAFN-132,QFXNAB,QFX-NAB,5696443098591,,QFX-NAB,Class 9,TYPE-D,,Agent C1,Payment B,2025-11-19,Category A,CCY-4,Y,41.21,35.8,41.19,11.5,13.23,1.76,2.03,81.36,93.6,,QFX,93.6,4287,7FYSKU,Basis-001/BG,1.18,1.18,0.38,0.06,2.67
XA,2025-12-10,INT,FN-508,XAFN-105,JYNMBT,JYN-MBT,0740650042548,Category C,JYN-MBT,Class 2,TYPE-A,,Agent C2,Payment B,2025-11-10,Category B,CCY-3,N,323.06,31.09,25.38,13.6,11.1,0.31,0.25,440.1,359.29,,JYN,359.29,4994,7KB7IY,Basis-002/BG,9.23,0.73,0.32,0.01,10.27
XA,2025-12-14,INT,FN-132,XAFN-508,DRWLNR,DRW-LNR,2342683441497,Category C,DRW-LNR,Class 5,TYPE-D,,Agent B2,Payment A,2025-11-09,Category D,CCY-3,N,169.95,61.73,53.66,10.95,9.52,5.83,5.07,262.34,228.06,,DRW,228.06,4327,7ZQPPO,Basis-001,4.86,1.53,0.27,0.14,6.52
XA,2025-12-08,DOM,FN-508,XAFN-395,KLCDRW,KLC-DRW,5298940626078,,KLC-DRW,Class 2,TYPE-A,,Agent A1,Payment A,2025-11-18,Category A,CCY-2,N,172.32,42.48,39.12,11.87,10.93,5.75,5.3,235.7,217.07,,KLC,217.07,997,3UY5EV,Basis-003,4.92,1.12,0.31,0.15,6.2
XA,2025-12-05,DOM,FN-119,XAFN-117,PVSYML,PVS-YML,4407931102918,,PVS-YML,Class 9,TYPE-B,,Agent A2,Payment A,2025-12-01,Category A,CCY-2,N,114.29,27.73,32.91,12.95,15.37,2.7,3.21,134.26,159.36,,PVS,159.36,3400,CEO934,Basis-003,3.27,0.94,0.44,0.09,4.55
XA,2025-12-06,INT,FN-117,XAFN-119,UBRSUQ,UBR-SUQ,2883774419754,,UBR-SUQ,Class 8,TYPE-D,,Agent C2,Payment A,2025-11-30,Category D,CCY-1,N,67.88,30.34,31.99,6.16,6.5,1.39,1.47,99.48,104.9,,UBR,104.9,1413,BQUAKX,Basis-003,1.94,0.91,0.19,0.04,3.0
XA,2025-12-01,INT,FN-117,XAFN-132,KEERZP,KEE-RZP,8835868122595,,KEE-RZP,Class 3,TYPE-B,,Agent B1,Payment C,2025-11-20,Category D,CCY-4,Y,245.6,7.27,7.15,7.33,7.21,11.02,10.84,253.34,249.12,,KEE,249.12,4162,NQXU71,Basis-003,7.02,0.2,0.21,0.31,7.12
XA,2025-12-03,INT,FN-101,XAFN-101,KSNMFP,KSN-MFP,2311775331266,,KSN-MFP,Class 6,TYPE-A,,Agent C1,Payment B,2025-11-08,Category A,CCY-3,Y,180.18,47.25,53.48,8.54,9.67,4.66,5.27,210.31,238.06,,KSN,238.06,3817,1V47LZ,Basis-002/BG,5.15,1.53,0.28,0.15,6.8
XA,2025-12-22,DOM,FN-118,XAFN-119,NABTDX,NAB-TDX,3268319013020,Category D,NAB-TDX,Class 9,TYPE-D,,Agent C1,Payment C,2025-12-26,Category A,CCY-2,N,105.58,58.43,58.22,2.77,2.76,1.03,1.03,166.12,165.53,,NAB,165.53,1718,Y80TGH,Basis-002/BG,3.02,1.66,0.08,0.03,4.73
XA,2025-12-21,INT,FN-133,XAFN-105,JKSSUQ,JKS-SUQ,9128411730985,,JKS-SUQ,Class 9,TYPE-B,,Agent B1,Payment B,2025-11-25,Category C,CCY-2,Y,25.9,37.52,36.6,7.68,7.49,1.07,1.04,70.68,68.95,,JKS,68.95,1493,8CU47S,Basis-002/BG,0.74,1.05,0.21,0.03,1.97
XA,2025-12-21,DOM,FN-101,XAFN-101,UMKPVS,UMK-PVS,5643502385037,,UMK-PVS,Class 2,TYPE-A,,Agent B1,Payment A,2025-12-31,Category D,CCY-4,Y,68.3,34.03,40.63,9.4,11.22,2.68,3.2,97.95,116.95,,UMK,116.95,4717,RE0DRI,Basis-002,1.95,1.16,0.32,0.09,3.34
XA,2025-12-26,INT,FN-119,XAFN-395,JYNMBT,JYN-MBT,9608706626682,,JYN-MBT,Class 4,TYPE-D,,Agent A1,Payment C,2025-12-28,Category C,CCY-1,N,104.87,13.32,10.8,17.72,14.36,6.02,4.88,154.4,125.15,,JYN,125.15,1786,M7IDAO,Basis-003,3.0,0.31,0.41,0.14,3.58
XA,2025-12-06,DOM,FN-118,XAFN-101,KLCKEE,KLC-KEE,5593429671114,Category C,KLC-KEE,Class 4,TYPE-D,,Agent C2,Payment C,2025-12-23,Category C,CCY-1,Y,202.02,33.51,28.51,22.61,19.23,0.91,0.77,292.69,248.99,,KLC,248.99,3833,Z72KXS,Basis-002,5.77,0.81,0.55,0.02,7.11
XA,2025-12-23,INT,FN-508,XAFN-394,PVSKHV,PVS-KHV,4132834831520,Category C,PVS-KHV,Class 9,TYPE-D,,Agent C2,Payment B,2025-12-31,Category A,CCY-1,Y,64.39,6.14,7.12,5.64,6.54,0.15,0.17,67.13,77.88,,PVS,77.88,4287,4JVK8C,Basis-003,1.84,0.2,0.19,0.0,2.23
XA,2025-12-13,INT,FN-117,XAFN-133,JYNZYR,JYN-ZYR,8040850954930,Category D,JYN-ZYR,Class 7,TYPE-D,,Agent B2,Payment C,2025-12-30,Category A,CCY-4,Y,146.35,37.82,33.65,9.88,8.79,3.65,3.25,208.52,185.54,,JYN,185.54,4732,NZY47Q,Basis-003,4.18,0.96,0.25,0.09,5.3
XA,2025-12-26,INT,FN-118,XAFN-105,KSNTPX,KSN-TPX,3845960945449,,KSN-TPX,Class 8,TYPE-A,,Agent B1,Payment C,2025-12-13,Category C,CCY-2,N,178.16,13.93,11.23,21.36,17.22,1.45,1.17,254.87,205.44,,KSN,205.44,1664,PAABMW,Basis-003,5.09,0.32,0.49,0.03,5.87
XA,2025-12-31,DOM,FN-105,XAFN-394,DRWKEE,DRW-KEE,2444723229031,,DRW-KEE,Class 2,TYPE-B,,Agent C2,Payment C,2025-12-26,Category D,CCY-3,N,143.43,45.82,46.76,11.47,11.71,6.3,6.43,191.53,195.47,,DRW,195.47,543,TI899A,Basis-002,4.1,1.34,0.33,0.18,5.58
XA,2025-12-17,DOM,FN-105,XAFN-119,TDXYML,TDX-YML,3595616420595,Category D,TDX-YML,Class 6,TYPE-D,,Agent C2,Payment B,2025-12-01,Category C,CCY-1,Y,186.54,39.44,38.55,12.52,12.24,0.74,0.72,242.05,236.61,,TDX,236.61,1513,NKFVDH,Basis-002,5.33,1.1,0.35,0.02,6.76
XA,2025-12-03,INT,FN-105,XAFN-119,YMLTPX,YML-TPX,9898681809788,,YML-TPX,Class 1,TYPE-C,,Agent B1,Payment A,2025-12-24,Category C,CCY-2,Y,201.42,41.65,49.94,9.16,10.98,3.2,3.84,215.57,258.5,,YML,258.5,2892,I1NQ0E,Basis-001/BG,5.75,1.43,0.31,0.11,7.39
XA,2025-12-30,INT,FN-132,XAFN-394,PVSTPX,PVS-TPX,9376392836929,Category D,PVS-TPX,Class 6,TYPE-C,,Agent B1,Payment B,2025-11-08,Category A,CCY-1,N,206.72,28.59,28.65,17.16,17.2,3.63,3.64,248.37,248.93,,PVS,248.93,3649,SFR5HG,Basis-002/BG,5.91,0.82,0.49,0.1,7.11
XA,2025-12-16,DOM,FN-105,XAFN-117,KSNFUG,KSN-FUG,0602128866526,Category C,KSN-FUG,Class 7,TYPE-C,,Agent A1,Payment B,2025-12-28,Category C,CCY-3,Y,95.89,52.57,57.01,9.04,9.8,3.38,3.67,146.63,159.03,,KSN,159.03,570,C786W0,Basis-002/BG,2.74,1.63,0.28,0.1,4.54
XA,2025-12-27,INT,FN-395,XAFN-105,KLCHGV,KLC-HGV,2099576572894,,KLC-HGV,Class 3,TYPE-B,,Agent B1,Payment B,2025-11-22,Category A,CCY-2,N,35.54,30.82,31.92,6.36,6.59,1.25,1.29,70.24,72.76,,KLC,72.76,2536,LLGF30,Basis-001/BG,1.02,0.91,0.19,0.04,2.08
XA,2025-12-10,INT,FN-118,XAFN-394,UMKMBT,UMK-MBT,7324491342138,Category C,UMK-MBT,Class 6,TYPE-A,,Agent C1,Payment A,2025-12-28,Category B,CCY-1,Y,217.25,23.33,20.21,8.97,7.77,4.35,3.77,278.75,241.46,,UMK,241.46,4200,3AH7U0,Basis-003,6.21,0.58,0.22,0.11,6.9
XA,2025-12-04,DOM,FN-394,XAFN-133,UBRJYN,UBR-JYN,7412415131528,Category D,UBR-JYN,Class 5,TYPE-C,,Agent B2,Payment C,2025-12-18,Category A,CCY-1,N,1.16,19.89,23.22,1.82,2.12,0.03,0.04,22.66,26.46,,UBR,26.46,514,P72L4X,Basis-001,0.03,0.66,0.06,0.0,0.76
XA,2025-12-05,DOM,FN-394,XAFN-117,YMLKSN,YML-KSN,7423183061789,Category C,YML-KSN,Class 7,TYPE-B,,Agent A1,Payment B,2025-12-15,Category C,CCY-2,N,23.29,45.7,41.41,15.37,13.93,0.86,0.78,85.92,77.85,,YML,77.85,4983,IMT854,Basis-002,0.67,1.18,0.4,0.02,2.22
XA,2025-12-08,INT,FN-105,XAFN-118,JYNDPQ,JYN-DPQ,6753612751562,,JYN-DPQ,Class 7,TYPE-D,,Agent C1,Payment B,2025-12-14,Category B,CCY-3,Y,184.04,16.88,15.5,10.63,9.76,5.45,5.0,222.51,204.3,,JYN,204.3,2583,JH4OUL,Basis-002,5.26,0.44,0.28,0.14,5.84
XA,2025-12-09,INT,FN-394,XAFN-119,DRWDPQ,DRW-DPQ,5047639283199,Category D,DRW-DPQ,Class 8,TYPE-B,,Agent C1,Payment C,2025-11-02,Category A,CCY-4,N,149.71,10.83,12.62,15.04,17.52,2.56,2.98,151.83,176.87,,DRW,176.87,939,2LM1CB,Basis-001/BG,4.28,0.36,0.5,0.09,5.05
XA,2025-12-26,INT,FN-117,XAFN-132,UMKVQR,UMK-VQR,5638300081867,,UMK-VQR,Class 3,TYPE-B,,Agent B1,Payment B,2025-11-02,Category B,CCY-4,Y,220.19,29.93,26.69,11.36,10.13,10.62,9.47,277.59,247.54,,UMK,247.54,476,JE2XE0,Basis-002,6.29,0.76,0.29,0.27,7.07
XA,2025-12-18,DOM,FN-508,XAFN-117,FUGUBR,FUG-UBR,1963945680447,Category C,FUG-UBR,Class 9,TYPE-A,,Agent B1,Payment C,2025-12-07,Category D,CCY-4,N,166.67,0.57,0.63,7.98,8.76,0.15,0.17,160.33,175.89,,FUG,175.89,2585,PIOKKZ,Basis-003,4.76,0.02,0.25,0.0,5.03
XA,2025-12-23,DOM,FN-105,XAFN-394,DRWKEE,DRW-KEE,3906375791452,,DRW-KEE,Class 8,TYPE-A,,Agent C1,Payment A,2025-11-14,Category D,CCY-4,Y,95.44,13.56,14.98,7.77,8.59,4.11,4.54,103.59,114.47,,DRW,114.47,887,FWR0UI,Basis-002/BG,2.73,0.43,0.25,0.13,3.27
XA,2025-12-20,INT,FN-133,XAFN-101,DRWMBT,DRW-MBT,4387875357788,,DRW-MBT,Class 6,TYPE-A,,Agent B2,Payment C,2025-11-05,Category D,CCY-2,Y,293.81,36.83,39.61,6.64,7.14,0.5,0.54,316.12,340.02,,DRW,340.02,311,F0FP8B,Basis-002/BG,8.39,1.13,0.2,0.02,9.71
XA,2025-12-14,INT,FN-133,XAFN-101,KSNKUV,KSN-KUV,4164485959224,Category C,KSN-KUV,Class 9,TYPE-C,,Agent C1,Payment C,2025-11-17,Category D,CCY-4,N,195.81,44.35,50.99,12.72,14.62,1.19,1.37,226.19,260.05,,KSN,260.05,1925,77Z4ES,Basis-002/BG,5.59,1.46,0.42,0.04,7.43
XA,2025-12-01,DOM,FN-118,XAFN-119,JKSDRW,JKS-DRW,3187510979215,Category C,JKS-DRW,Class 3,TYPE-C,,Agent C2,Payment A,2025-12-30,Category B,CCY-2,N,154.77,16.95,20.3,11.27,13.49,3.04,3.64,154.44,184.92,,JKS,184.92,2528,35VLWO,Basis-002,4.42,0.58,0.39,0.1,5.28
XA,2025-12-09,DOM,FN-508,XAFN-105,FUGTDX,FUG-TDX,2896599949732,,FUG-TDX,Class 3,TYPE-B,,Agent A2,Payment A,2025-12-30,Category B,CCY-1,Y,181.48,47.62,43.43,14.45,13.18,7.27,6.63,253.8,231.46,,FUG,231.46,1550,RAC8E3,Basis-002/BG,5.19,1.24,0.38,0.19,6.61
XA,2025-12-25,INT,FN-133,XAFN-394,JKSMBT,JKS-MBT,5485819324268,,JKS-MBT,Class 9,TYPE-D,,Agent C2,Payment B,2025-12-14,Category A,CCY-1,N,233.96,22.95,21.97,17.33,16.59,2.95,2.82,281.73,269.7,,JKS,269.7,3052,G541MP,Basis-003,6.68,0.63,0.47,0.08,7.71
XA,2025-12-07,DOM,FN-101,XAFN-508,DRWJKS,DRW-JKS,4515480940476,,DRW-JKS,Class 3,TYPE-C,,Agent B1,Payment C,2025-11-04,Category A,CCY-1,N,165.81,64.73,61.13,6.94,6.55,1.72,1.62,245.52,231.87,,DRW,231.87,3923,RR513B,Basis-001,4.74,1.75,0.19,0.05,6.62
XA,2025-12-04,DOM,FN-101,XAFN-394,PVSUBR,PVS-UBR,0518439055295,,PVS-UBR,Class 3,TYPE-D,,Agent B2,Payment C,2025-12-13,Category A,CCY-2,Y,288.88,29.08,32.97,5.95,6.74,1.06,1.2,288.8,327.39,,PVS,327.39,1780,3S0DPJ,Basis-001/BG,8.25,0.94,0.19,0.03,9.35
XA,2025-12-11,INT,FN-394,XAFN-508,KSNKUV,KSN-KUV,1971112125902,,KSN-KUV,Class 1,TYPE-B,,Agent C2,Payment B,2025-11-30,Category A,CCY-3,Y,111.29,26.79,25.19,12.89,12.12,1.62,1.52,156.42,147.08,,KSN,147.08,2721,4X6G1E,Basis-001,3.18,0.72,0.35,0.04,4.2
XA,2025-12-08,INT,FN-119,XAFN-118,PVSMBT,PVS-MBT,3244741759558,,PVS-MBT,Class 3,TYPE-B,,Agent A1,Payment C,2025-11-25,Category B,CCY-3,Y,191.83,23.09,21.39,10.67,9.88,1.46,1.35,239.41,221.75,,PVS,221.75,3754,M32HZS,Basis-002,5.48,0.61,0.28,0.04,6.34
XA,2025-12-30,DOM,FN-105,XAFN-395,UMKKLC,UMK-KLC,2727955969051,Category D,UMK-KLC,Class 4,TYPE-A,,Agent A2,Payment B,2025-12-01,Category C,CCY-3,N,321.38,61.82,55.91,13.47,12.18,3.88,3.51,426.79,385.96,,UMK,385.96,1020,GMFT1P,Basis-003,9.18,1.6,0.35,0.1,11.03
XA,2025-12-24,INT,FN-132,XAFN-508,TDXSUQ,TDX-SUQ,5764038166496,,TDX-SUQ,Class 7,TYPE-B,,Agent C1,Payment A,2025-12-30,Category C,CCY-4,Y,153.04,35.43,31.8,14.56,13.07,4.03,3.62,216.49,194.29,,TDX,194.29,4852,1EL88L,Basis-001/BG,4.37,0.91,0.37,0.1,5.55
XA,2025-12-29,INT,FN-117,XAFN-118,JYNTPX,JYN-TPX,4123361328507,Category C,JYN-TPX,Class 3,TYPE-C,,Agent A1,Payment B,2025-12-06,Category D,CCY-4,Y,68.18,30.43,26.14,1.93,1.66,0.0,0.0,111.74,95.98,,JYN,95.98,4069,Y3Z1DE,Basis-001/BG,1.95,0.75,0.05,0.0,2.74
XA,2025-12-12,INT,FN-394,XAFN-508,KLCRZP,KLC-RZP,0392355580996,,KLC-RZP,Class 5,TYPE-B,,Agent A2,Payment B,2025-11-13,Category A,CCY-4,Y,181.94,39.18,39.71,7.48,7.58,5.36,5.43,220.79,223.8,,KLC,223.8,2673,PMXPKN,Basis-002/BG,5.2,1.13,0.22,0.16,6.39
XA,2025-12-04,DOM,FN-394,XAFN-105,QFXDRW,QFX-DRW,5160252986707,,QFX-DRW,Class 3,TYPE-D,,Agent A1,Payment B,2025-11-28,Category C,CCY-2,Y,275.92,11.53,11.61,2.66,2.68,5.45,5.49,282.76,284.72,,QFX,284.72,3888,S2Z48E,Basis-001/BG,7.88,0.33,0.08,0.16,8.13
XA,2025-12-30,INT,FN-508,XAFN-118,UMKDPQ,UMK-DPQ,3897607401775,,UMK-DPQ,Class 7,TYPE-C,,Agent B1,Payment B,2025-11-22,Category C,CCY-1,Y,167.96,48.9,45.71,19.7,18.42,1.35,1.26,246.92,230.83,,UMK,230.83,4646,JKPQKB,Basis-001,4.8,1.31,0.53,0.04,6.6
XA,2025-12-04,INT,FN-117,XAFN-117,PVSZYR,PVS-ZYR,7645793897015,Category D,PVS-ZYR,Class 9,TYPE-A,,Agent A2,Payment C,2025-12-17,Category A,CCY-4,N,113.29,55.4,46.18,11.77,9.81,1.69,1.41,201.38,167.87,,PVS,167.87,4399,9C70PA,Basis-002,3.24,1.32,0.28,0.04,4.8
XA,2025-12-20,DOM,FN-395,XAFN-395,UBRDRW,UBR-DRW,3059736424809,,UBR-DRW,Class 2,TYPE-B,,Agent C2,Payment B,2025-11-18,Category A,CCY-2,N,136.19,36.1,43.25,11.07,13.26,3.25,3.89,157.61,188.81,,UBR,188.81,1896,AOEJV9,Basis-002,3.89,1.24,0.38,0.11,5.39
XA,2025-12-24,DOM,FN-508,XAFN-394,YMLUBR,YML-UBR,9695867805555,,YML-UBR,Class 1,TYPE-B,,Agent B2,Payment C,2025-12-02,Category B,CCY-3,Y,23.89,49.93,52.15,16.18,16.9,0.25,0.26,88.73,92.68,,YML,92.68,3395,JB48WU,Basis-002,0.68,1.49,0.48,0.01,2.65
XA,2025-12-15,DOM,FN-394,XAFN-101,YMLPVS,YML-PVS,2992959660487,Category C,YML-PVS,Class 9,TYPE-D,,Agent C1,Payment A,2025-11-25,Category A,CCY-3,Y,99.95,32.66,35.94,11.33,12.47,1.38,1.52,133.45,146.84,,YML,146.84,3441,H9UGF1,Basis-002/BG,2.86,1.03,0.36,0.04,4.2
XA,2025-12-25,INT,FN-132,XAFN-105,JKSDPQ,JKS-DPQ,5888636774722,,JKS-DPQ,Class 4,TYPE-C,,Agent A1,Payment C,2025-12-24,Category C,CCY-4,N,170.85,23.86,21.75,7.28,6.64,8.44,7.69,210.14,191.55,,JKS,191.55,1611,YDUPPG,Basis-001,4.88,0.62,0.19,0.22,5.47
XA,2025-12-31,DOM,FN-101,XAFN-132,KSNTDX,KSN-TDX,9329715096883,Category C,KSN-TDX,Class 9,TYPE-D,,Agent B1,Payment C,2025-12-26,Category B,CCY-1,Y,147.96,43.55,47.59,11.64,12.72,4.06,4.44,186.51,203.83,,KSN,203.83,4068,77LK6H,Basis-002/BG,4.23,1.36,0.36,0.13,5.82
XA,2025-12-17,INT,FN-105,XAFN-508,YMLKUV,YML-KUV,5237100687616,Category D,YML-KUV,Class 8,TYPE-A,,Agent C2,Payment C,2025-12-12,Category A,CCY-2,N,120.35,34.97,41.58,3.57,4.24,4.03,4.79,135.71,161.38,,YML,161.38,4138,3C330B,Basis-002/BG,3.44,1.19,0.12,0.14,4.61
XA,2025-12-27,INT,FN-508,XAFN-105,DRWDPQ,DRW-DPQ,2565237341517,,DRW-DPQ,Class 2,TYPE-B,,Agent B1,Payment B,2025-11-19,Category D,CCY-1,N,241.9,4.31,3.9,9.05,8.19,1.96,1.77,278.7,252.22,,DRW,252.22,3889,ZUV1FK,Basis-001/BG,6.91,0.11,0.23,0.05,7.21
XA,2025-12-21,INT,FN-118,XAFN-394,TDXRZP,TDX-RZP,7422294643039,Category D,TDX-RZP,Class 5,TYPE-B,,Agent C1,Payment A,2025-11-17,Category C,CCY-3,N,60.43,12.26,10.58,18.3,15.8,3.3,2.85,97.25,83.96,,TDX,83.96,4107,WGMF4L,Basis-002,1.73,0.3,0.45,0.08,2.4
XA,2025-12-01,INT,FN-105,XAFN-132,UBRHGV,UBR-HGV,3433249135779,,UBR-HGV,Class 3,TYPE-B,,Agent C2,Payment A,2025-11-24,Category A,CCY-4,N,112.58,30.37,35.2,8.43,9.77,0.85,0.99,135.1,156.56,,UBR,156.56,1009,8SJ84T,Basis-001,3.22,1.01,0.28,0.03,4.47
